time,Unnamed: 0,temp_GB,pop_temp (UK),offshore (current),offshore (current + future),onshore (current),onshore (current + future)
1991-01-01 18:00:00,359418,8.559479,8.629429,0.97313493,0.96192217,0.92086947,0.92006165
1991-01-02 18:00:00,359442,6.5053177,6.8701787,0.9643821,0.9739779,0.8088023,0.8094687
1991-01-03 18:00:00,359466,4.380913,4.6297336,0.9269798,0.94442517,0.6661879,0.6676376
1991-01-04 18:00:00,359490,4.080848,3.8459427,0.95319974,0.9646638,0.8372479,0.8392997
1991-01-05 18:00:00,359514,4.7141633,4.6937914,0.804935,0.8800285,0.8131404,0.8101737
1991-01-06 18:00:00,359538,3.5928597,3.5403392,0.86429334,0.8911499,0.5337175,0.5384826
1991-01-07 18:00:00,359562,3.8521721,4.141261,0.9077008,0.9437264,0.6102525,0.60806996
1991-01-08 18:00:00,359586,6.3583727,7.075498,0.7059776,0.64849526,0.39908832,0.39176735
1991-01-09 18:00:00,359610,5.9117146,6.4528975,0.8402506,0.88405454,0.3785225,0.37515002
1991-01-10 18:00:00,359634,4.4125185,4.507835,0.9217176,0.94964474,0.6745641,0.67648005
1991-01-11 18:00:00,359658,4.262134,4.1550894,0.9220585,0.8333641,0.41031557,0.40581334
1991-01-12 18:00:00,359682,1.5956535,1.581614,0.47839257,0.5863932,0.14890113,0.1480324
1991-01-13 18:00:00,359706,-0.2773822,-0.3859949,0.28283074,0.23481771,0.15458244,0.15651402
1991-01-14 18:00:00,359730,0.9235349,0.7802922,0.8129482,0.8011901,0.33152568,0.3300771
1991-01-15 18:00:00,359754,0.8367072,0.23864928,0.8056361,0.88115793,0.4789781,0.48275337
1991-01-16 18:00:00,359778,1.3788843,0.94621736,0.61514676,0.6278312,0.29033482,0.29067785
1991-01-17 18:00:00,359802,5.0205355,4.9285593,0.64428204,0.7459396,0.4994806,0.5061367
1991-01-18 18:00:00,359826,6.8416867,6.9833302,0.9537247,0.95341235,0.8323605,0.8335458
1991-01-19 18:00:00,359850,4.689933,4.264256,0.50894797,0.5257496,0.6727904,0.67859024
1991-01-20 18:00:00,359874,8.068554,8.212444,0.87546116,0.9068467,0.639235,0.64436466
1991-01-21 18:00:00,359898,3.1729805,2.942085,0.5741329,0.6045997,0.0671096,0.06608233
1991-01-22 18:00:00,359922,2.7963538,2.8152146,0.18610258,0.22303864,0.07861715,0.079102166
1991-01-23 18:00:00,359946,2.8174636,2.5673103,0.047114972,0.070763886,0.04485585,0.04506734
1991-01-24 18:00:00,359970,2.1666439,1.9499295,0.15474975,0.091973,0.050142813,0.049829047
1991-01-25 18:00:00,359994,1.2142837,1.1241324,0.045586254,0.08604565,0.08575835,0.08722129
1991-01-26 18:00:00,360018,1.4093338,1.2145022,0.063736424,0.060744543,0.033514682,0.033684492
1991-01-27 18:00:00,360042,1.5567607,1.5418247,0.14606991,0.15017907,0.06431483,0.06408472
1991-01-28 18:00:00,360066,2.4413881,2.3203027,0.23302907,0.27803287,0.25651938,0.25972933
1991-01-29 18:00:00,360090,0.9866054,0.62116754,0.08676396,0.13704494,0.041260067,0.04122323
1991-01-30 18:00:00,360114,0.9999197,0.51571596,0.114644215,0.15868956,0.09719639,0.09828021
1991-01-31 18:00:00,360138,1.1804856,0.960642,0.18925126,0.23991819,0.09627698,0.096490316
1991-02-01 18:00:00,360162,1.4154725,1.1711814,0.09207847,0.12303119,0.054303788,0.05446042
1991-02-02 18:00:00,360186,0.664388,0.48187917,0.11229743,0.1144235,0.05528891,0.055839427
1991-02-03 18:00:00,360210,0.09903819,-0.2288776,0.27111748,0.37135455,0.27380717,0.27920133
1991-02-04 18:00:00,360234,0.022918733,-0.33927792,0.2770365,0.3763573,0.08340008,0.083276406
1991-02-05 18:00:00,360258,0.23296209,-0.16918232,0.55467236,0.56094164,0.18079312,0.18179396
1991-02-06 18:00:00,360282,-3.3484147,-4.266006,0.91022855,0.9222604,0.47607654,0.4763583
1991-02-07 18:00:00,360306,-2.4662004,-3.2426069,0.9339825,0.951826,0.54140157,0.5426754
1991-02-08 18:00:00,360330,-1.8355668,-2.6007838,0.60431373,0.7219902,0.3665414,0.36972213
1991-02-09 18:00:00,360354,-4.39198,-5.39845,0.18158174,0.3465162,0.20757101,0.20966917
1991-02-10 18:00:00,360378,0.06649675,-0.1666915,0.3209015,0.33229545,0.25212768,0.24938707
1991-02-11 18:00:00,360402,-0.4614936,-1.0575671,0.6199455,0.63100475,0.17120346,0.16776922
1991-02-12 18:00:00,360426,1.335374,0.98225677,0.11954275,0.178039,0.12067066,0.12058605
1991-02-13 18:00:00,360450,-0.35026768,-0.7810879,0.22008525,0.23253863,0.063483246,0.06304067
1991-02-14 18:00:00,360474,1.0352882,0.6983821,0.41179556,0.42789036,0.30029675,0.303717
1991-02-15 18:00:00,360498,4.204378,4.0422583,0.5777232,0.75102097,0.13313442,0.1323845
1991-02-16 18:00:00,360522,2.183423,1.9785057,0.18990518,0.25691634,0.08600504,0.085045494
1991-02-17 18:00:00,360546,2.1406648,1.9475768,0.06436906,0.08142372,0.020179244,0.019962747
1991-02-18 18:00:00,360570,2.405146,2.3278651,0.13143218,0.097671635,0.103958696,0.10573487
1991-02-19 18:00:00,360594,2.6191084,2.0093677,0.43273813,0.4945911,0.4759681,0.48200992
1991-02-20 18:00:00,360618,6.169438,6.101031,0.78643805,0.85011107,0.45052677,0.45083117
1991-02-21 18:00:00,360642,5.119948,5.6110687,0.81809944,0.83904076,0.30839145,0.3017298
1991-02-22 18:00:00,360666,7.333138,7.475958,0.9766318,0.9758909,0.79711974,0.7982077
1991-02-23 18:00:00,360690,10.099926,10.470904,0.9787204,0.97932136,0.7927879,0.7923833
1991-02-24 18:00:00,360714,7.961423,8.378336,0.6353251,0.7407279,0.30571315,0.31015912
1991-02-25 18:00:00,360738,7.256961,7.681492,0.35947365,0.34827524,0.24498923,0.24615915
1991-02-26 18:00:00,360762,7.643242,7.805405,0.4302078,0.55637443,0.5256884,0.5317092
1991-02-27 18:00:00,360786,5.605117,5.783443,0.47296548,0.67710876,0.2640072,0.2685512
1991-02-28 18:00:00,360810,4.423364,4.556097,0.13088067,0.12462353,0.06785723,0.068740636
1991-03-01 18:00:00,360834,3.9718795,4.1752925,0.011679088,0.0110378815,0.014416375,0.014377078
1991-03-02 18:00:00,360858,4.8603597,5.0654955,0.63255554,0.6017807,0.5785474,0.58022434
1991-03-03 18:00:00,360882,5.7990756,5.9563675,0.71849036,0.75453097,0.28064713,0.28113395
1991-03-04 18:00:00,360906,7.276407,7.618348,0.9608388,0.97032684,0.7913927,0.79378146
1991-03-05 18:00:00,360930,8.017999,8.294898,0.24736351,0.25073472,0.1180763,0.118974626
1991-03-06 18:00:00,360954,8.606475,9.316453,0.5178157,0.49758586,0.20971753,0.20813406
1991-03-07 18:00:00,360978,8.426664,8.877085,0.2429432,0.3395036,0.19948706,0.20205922
1991-03-08 18:00:00,361002,9.730908,10.275039,0.82637835,0.8319356,0.32496715,0.32103115
1991-03-09 18:00:00,361026,8.55862,8.850354,0.7251251,0.75933075,0.1584681,0.15610193
1991-03-10 18:00:00,361050,8.975709,9.233891,0.51199377,0.5560167,0.0714997,0.070458874
1991-03-11 18:00:00,361074,9.35922,9.662719,0.1792121,0.21825403,0.08437607,0.08487046
1991-03-12 18:00:00,361098,10.795815,11.201639,0.17348002,0.20422539,0.09321605,0.09423343
1991-03-13 18:00:00,361122,11.938905,12.488862,0.08649014,0.17402075,0.051708393,0.05201409
1991-03-14 18:00:00,361146,9.711616,10.125926,0.28917128,0.28132516,0.06545957,0.0646315
1991-03-15 18:00:00,361170,8.575443,8.695779,0.6520492,0.71746665,0.49682504,0.49973366
1991-03-16 18:00:00,361194,10.151967,10.4210205,0.64716023,0.6776355,0.14220458,0.13930485
1991-03-17 18:00:00,361218,8.808595,8.996652,0.31949586,0.40970415,0.19342865,0.19499254
1991-03-18 18:00:00,361242,9.106338,9.126738,0.96256196,0.96778494,0.7616485,0.76072884
1991-03-19 18:00:00,361266,10.8770485,11.355789,0.96727115,0.9739475,0.8061386,0.80811054
1991-03-20 18:00:00,361290,10.087832,10.622056,0.88214,0.8175998,0.2703544,0.26252392
1991-03-21 18:00:00,361314,6.894165,7.215893,0.30771208,0.2567034,0.2085821,0.2106647
1991-03-22 18:00:00,361338,5.3640094,5.4543157,0.33425048,0.29992,0.31986853,0.3227107
1991-03-23 18:00:00,361362,6.3603535,6.467162,0.1820987,0.23674673,0.09554382,0.09541534
1991-03-24 18:00:00,361386,7.760228,7.9253383,0.33608732,0.29580858,0.052723877,0.051553365
1991-03-25 18:00:00,361410,6.196686,6.06002,0.7662972,0.6973398,0.22938807,0.22517121
1991-03-26 18:00:00,361434,6.1453853,6.070623,0.8005623,0.83355117,0.39184415,0.39186925
1991-03-27 18:00:00,361458,7.889053,8.114068,0.5705826,0.51960665,0.13554275,0.13405222
1991-03-28 18:00:00,361482,7.764943,7.917816,0.5448479,0.5222718,0.11537413,0.1130222
1991-03-29 18:00:00,361506,7.152191,7.1689944,0.22338626,0.2475673,0.15259586,0.15536001
1991-03-30 18:00:00,361530,9.55856,10.06058,0.09286005,0.10055017,0.0672349,0.06623816
1991-03-31 18:00:00,361554,10.397643,10.799684,0.5006177,0.5866327,0.37198323,0.37603915
1991-04-01 18:00:00,361578,10.137324,10.300564,0.97233534,0.9755185,0.84079784,0.8419875
1991-04-02 18:00:00,361602,8.132249,8.383268,0.8529504,0.91571146,0.5332053,0.5357777
1991-04-03 18:00:00,361626,7.896017,8.122064,0.7493794,0.8148962,0.38613477,0.38614357
1991-04-04 18:00:00,361650,7.632454,7.860309,0.96254045,0.97112644,0.49932754,0.4959746
1991-04-05 18:00:00,361674,8.369051,8.544906,0.82193905,0.82707304,0.7052672,0.7042808
1991-04-06 18:00:00,361698,7.4645267,7.522895,0.96791553,0.9736723,0.7749426,0.7760853
1991-04-07 18:00:00,361722,8.504049,8.674859,0.88808316,0.91133523,0.7975043,0.80084985
1991-04-08 18:00:00,361746,9.973248,10.433735,0.636613,0.77324563,0.3482066,0.3507905
1991-04-09 18:00:00,361770,10.021561,10.224074,0.6645225,0.76174873,0.584246,0.58762485
1991-04-10 18:00:00,361794,12.594894,13.099632,0.7263203,0.79119575,0.60898745,0.6097996
1991-04-11 18:00:00,361818,12.33313,12.582574,0.65356815,0.79682827,0.6645279,0.6687758
1991-04-12 18:00:00,361842,13.676185,14.92106,0.3437379,0.5655125,0.32761884,0.33299613
1991-04-13 18:00:00,361866,8.864526,8.946818,0.79155016,0.85153145,0.25311664,0.24818163
1991-04-14 18:00:00,361890,8.635223,8.72073,0.62006366,0.5853784,0.13992319,0.13653727
1991-04-15 18:00:00,361914,10.676803,11.113092,0.49206436,0.4975594,0.11516628,0.1158979
1991-04-16 18:00:00,361938,5.5913873,5.5221477,0.90105414,0.9472943,0.53322285,0.53580225
1991-04-17 18:00:00,361962,5.2953334,5.3572583,0.7960052,0.8190964,0.27241057,0.27105752
1991-04-18 18:00:00,361986,5.0301633,4.8619065,0.7718082,0.8253892,0.5726928,0.57658464
1991-04-19 18:00:00,362010,4.053664,4.009391,0.8019552,0.7715904,0.46859136,0.47153553
1991-04-20 18:00:00,362034,4.7725153,4.68413,0.04642541,0.0781694,0.09625677,0.097220555
1991-04-21 18:00:00,362058,7.4246125,7.6580553,0.73392814,0.6962647,0.41838506,0.41880247
1991-04-22 18:00:00,362082,7.1760297,7.3618755,0.6459692,0.6293261,0.11525518,0.11324731
1991-04-23 18:00:00,362106,9.113256,9.431753,0.104949206,0.13136251,0.12665704,0.12741056
1991-04-24 18:00:00,362130,8.964005,9.162553,0.3965395,0.5381269,0.33673513,0.3392818
1991-04-25 18:00:00,362154,8.51734,8.771905,0.6561204,0.6952202,0.16432585,0.16536658
1991-04-26 18:00:00,362178,9.451595,9.788926,0.526655,0.49946788,0.15617456,0.15923968
1991-04-27 18:00:00,362202,9.670041,10.064792,0.37790304,0.377968,0.14931874,0.15245531
1991-04-28 18:00:00,362226,9.723444,10.215123,0.115207724,0.16408959,0.093143016,0.09573215
1991-04-29 18:00:00,362250,6.8395658,6.5018654,0.4604113,0.35369426,0.5010143,0.50154334
1991-04-30 18:00:00,362274,7.3697495,7.289873,0.87331885,0.82821155,0.37701446,0.37352526
1991-05-01 18:00:00,362298,8.897831,9.035711,0.83949965,0.8945984,0.36787495,0.3662096
1991-05-02 18:00:00,362322,9.245037,9.648311,0.887597,0.92043376,0.3462823,0.34568414
1991-05-03 18:00:00,362346,8.690589,8.844402,0.84662265,0.7652647,0.3939502,0.39629915
1991-05-04 18:00:00,362370,8.106122,8.299681,0.78187793,0.87224376,0.34744787,0.34803772
1991-05-05 18:00:00,362394,8.033871,8.178565,0.7571488,0.82124186,0.16970564,0.16651039
1991-05-06 18:00:00,362418,8.715753,8.967426,0.22195038,0.2009032,0.09805559,0.09701459
1991-05-07 18:00:00,362442,8.447181,8.455076,0.28730044,0.37636515,0.16626582,0.16454126
1991-05-08 18:00:00,362466,10.282795,10.505093,0.28068262,0.2673364,0.08125481,0.08070795
1991-05-09 18:00:00,362490,11.593105,11.760138,0.12216525,0.11533035,0.045881856,0.04593312
1991-05-10 18:00:00,362514,11.70987,12.079104,0.10185447,0.18604545,0.2100735,0.21188024
1991-05-11 18:00:00,362538,11.581935,11.952522,0.17571947,0.17799446,0.119845144,0.119976796
1991-05-12 18:00:00,362562,14.088119,14.748685,0.44403106,0.57644606,0.338698,0.34370887
1991-05-13 18:00:00,362586,12.664519,13.49001,0.72939837,0.7024313,0.3098186,0.30952418
1991-05-14 18:00:00,362610,11.120585,11.5906725,0.44124028,0.40831122,0.23969972,0.241743
1991-05-15 18:00:00,362634,10.412787,10.758792,0.8843481,0.8893179,0.50686854,0.50466067
1991-05-16 18:00:00,362658,9.269631,9.327647,0.62116194,0.5606247,0.21666358,0.21557795
1991-05-17 18:00:00,362682,10.489083,10.771643,0.09552846,0.10164027,0.058021147,0.05762248
1991-05-18 18:00:00,362706,12.000287,12.457009,0.1464403,0.1952563,0.14698789,0.14896762
1991-05-19 18:00:00,362730,14.317398,14.847488,0.32930908,0.41138193,0.38879693,0.39576828
1991-05-20 18:00:00,362754,16.258568,17.094856,0.51852125,0.64425284,0.43723807,0.44174525
1991-05-21 18:00:00,362778,16.596992,17.462017,0.48998797,0.55971813,0.48069173,0.48753452
1991-05-22 18:00:00,362802,14.298093,14.979547,0.13719858,0.15301475,0.13472922,0.13756092
1991-05-23 18:00:00,362826,13.920094,14.344616,0.14514513,0.1986656,0.05534514,0.055083588
1991-05-24 18:00:00,362850,15.260357,15.666892,0.085950285,0.07973039,0.088893145,0.088409625
1991-05-25 18:00:00,362874,13.911779,14.408738,0.1881406,0.12512322,0.13055526,0.13000777
1991-05-26 18:00:00,362898,14.059802,14.31537,0.16992268,0.13462561,0.093237296,0.09512049
1991-05-27 18:00:00,362922,13.608181,14.245779,0.33732563,0.37908924,0.07898441,0.07961343
1991-05-28 18:00:00,362946,10.765555,10.746991,0.38492307,0.3386184,0.115448594,0.11351267
1991-05-29 18:00:00,362970,11.94556,12.076787,0.3010744,0.34801716,0.13375677,0.13255426
1991-05-30 18:00:00,362994,11.924279,12.324489,0.17318434,0.19791906,0.07016605,0.06992861
1991-05-31 18:00:00,363018,11.408407,11.817102,0.329801,0.45205176,0.10990576,0.108977236
1991-06-01 18:00:00,363042,10.622909,10.803938,0.34193793,0.3508477,0.04203754,0.04100046
1991-06-02 18:00:00,363066,9.699581,10.160894,0.45383194,0.41262516,0.33635902,0.33704987
1991-06-03 18:00:00,363090,8.873841,9.096782,0.4284597,0.54774374,0.25862464,0.26040843
1991-06-04 18:00:00,363114,10.079745,10.483133,0.1446949,0.22740842,0.060733683,0.06124162
1991-06-05 18:00:00,363138,10.726563,10.600106,0.3818904,0.5221012,0.11232333,0.109083176
1991-06-06 18:00:00,363162,12.702304,13.235769,0.1122715,0.18228184,0.071036994,0.07207389
1991-06-07 18:00:00,363186,11.654018,12.065124,0.32643458,0.35978124,0.11221652,0.10969126
1991-06-08 18:00:00,363210,11.710132,11.921627,0.52103484,0.5070477,0.49541807,0.49783635
1991-06-09 18:00:00,363234,12.79427,13.09733,0.90950763,0.895986,0.37667736,0.37128448
1991-06-10 18:00:00,363258,13.119879,13.384603,0.8963319,0.8540704,0.6755333,0.67617023
1991-06-11 18:00:00,363282,12.797174,13.032008,0.8984058,0.91481686,0.3942887,0.3898448
1991-06-12 18:00:00,363306,13.151996,13.48973,0.9120167,0.9448628,0.6694172,0.66846746
1991-06-13 18:00:00,363330,12.726034,13.018253,0.82545984,0.87539965,0.6562579,0.65736675
1991-06-14 18:00:00,363354,12.571711,12.925469,0.64423406,0.5910458,0.20651163,0.20605281
1991-06-15 18:00:00,363378,10.868216,10.970067,0.67661893,0.62945503,0.17695676,0.17659166
1991-06-16 18:00:00,363402,11.824726,12.278381,0.29415122,0.1713304,0.27531433,0.2756254
1991-06-17 18:00:00,363426,11.437814,11.755514,0.21873385,0.109917425,0.23969916,0.23946203
1991-06-18 18:00:00,363450,10.368442,10.383151,0.36015436,0.24625604,0.22623073,0.22389598
1991-06-19 18:00:00,363474,12.219599,12.586482,0.18868053,0.18291727,0.04611426,0.046020344
1991-06-20 18:00:00,363498,14.180879,14.728618,0.06250037,0.113162875,0.028093865,0.02797292
1991-06-21 18:00:00,363522,15.163013,15.81901,0.71032137,0.69811404,0.26893055,0.2680201
1991-06-22 18:00:00,363546,13.991651,14.36439,0.62792355,0.6731271,0.23143448,0.22983076
1991-06-23 18:00:00,363570,13.853421,13.858829,0.32869115,0.37672612,0.0641993,0.06360783
1991-06-24 18:00:00,363594,14.387528,14.411092,0.24627827,0.2938549,0.08478962,0.08455125
1991-06-25 18:00:00,363618,14.711133,15.016486,0.69681275,0.6527416,0.18552254,0.18556586
1991-06-26 18:00:00,363642,14.528503,14.996691,0.5377284,0.5781574,0.14358597,0.14081722
1991-06-27 18:00:00,363666,13.721258,14.122955,0.35758874,0.4369852,0.07515883,0.073750645
1991-06-28 18:00:00,363690,15.18727,15.757226,0.2959693,0.27902445,0.15427971,0.1539845
1991-06-29 18:00:00,363714,15.68168,16.273752,0.38592365,0.39207935,0.1800532,0.18064095
1991-06-30 18:00:00,363738,16.823298,17.40878,0.5628386,0.57893276,0.21301362,0.21282563
1991-07-01 18:00:00,363762,16.258825,16.746807,0.1488972,0.21769927,0.043390643,0.043248903
1991-07-02 18:00:00,363786,15.487427,16.039461,0.2726376,0.32049632,0.10088887,0.10033045
1991-07-03 18:00:00,363810,18.239016,18.967245,0.11394334,0.19640465,0.17305204,0.17420419
1991-07-04 18:00:00,363834,20.795488,21.356789,0.89639026,0.8020927,0.34007162,0.33594143
1991-07-05 18:00:00,363858,20.770477,21.69975,0.85432166,0.848168,0.3874943,0.38584042
1991-07-06 18:00:00,363882,20.723051,21.379711,0.15173614,0.18666443,0.13284254,0.13219202
1991-07-07 18:00:00,363906,19.903616,20.88788,0.09389905,0.088679895,0.102151155,0.100158766
1991-07-08 18:00:00,363930,17.100924,17.34163,0.9197516,0.9230051,0.33484378,0.3313814
1991-07-09 18:00:00,363954,17.649168,18.276398,0.53162986,0.53928494,0.4235603,0.42756313
1991-07-10 18:00:00,363978,19.815798,20.648884,0.60901177,0.6482612,0.24077906,0.24370109
1991-07-11 18:00:00,364002,17.874937,18.461967,0.77517194,0.7616722,0.24606796,0.24479073
1991-07-12 18:00:00,364026,16.257519,16.588463,0.87843364,0.9232728,0.5262471,0.52514464
1991-07-13 18:00:00,364050,16.300943,16.552269,0.7708198,0.8586419,0.5027324,0.50811785
1991-07-14 18:00:00,364074,17.314531,18.186445,0.26440477,0.31098038,0.1153556,0.11518704
1991-07-15 18:00:00,364098,16.691988,17.175484,0.6817163,0.65304995,0.2710707,0.26850632
1991-07-16 18:00:00,364122,16.156782,16.48849,0.46148294,0.46466386,0.2608202,0.2613008
1991-07-17 18:00:00,364146,16.286995,16.844364,0.11700012,0.10741582,0.074025206,0.0739326
1991-07-18 18:00:00,364170,16.350435,16.858133,0.7802127,0.6543422,0.248003,0.24252321
1991-07-19 18:00:00,364194,16.734732,17.11877,0.2704133,0.19885053,0.10931338,0.108257204
1991-07-20 18:00:00,364218,16.782925,17.4634,0.14099051,0.08576404,0.08170806,0.08059175
1991-07-21 18:00:00,364242,17.37184,18.07004,0.015612333,0.01998956,0.028918615,0.028801886
1991-07-22 18:00:00,364266,18.60743,19.263626,0.27022368,0.34747013,0.12307583,0.12506483
1991-07-23 18:00:00,364290,17.38838,17.756075,0.5766736,0.6468457,0.32097682,0.3212688
1991-07-24 18:00:00,364314,14.784482,14.961445,0.34966686,0.3411118,0.1262336,0.12706877
1991-07-25 18:00:00,364338,17.307426,17.80825,0.28500187,0.23441035,0.0942906,0.092753604
1991-07-26 18:00:00,364362,18.58599,19.367336,0.06440575,0.0844355,0.097143166,0.09786475
1991-07-27 18:00:00,364386,19.382845,19.99313,0.338994,0.42447677,0.3366489,0.34334025
1991-07-28 18:00:00,364410,20.533121,21.291744,0.45968166,0.5641339,0.084744684,0.084196046
1991-07-29 18:00:00,364434,21.702345,22.731287,0.8725131,0.8660946,0.29347944,0.29112428
1991-07-30 18:00:00,364458,17.769287,17.85037,0.37183082,0.4884443,0.21230341,0.21546212
1991-07-31 18:00:00,364482,18.447819,18.901659,0.2456348,0.30747008,0.1425684,0.14448102
1991-08-01 18:00:00,364506,19.058954,19.670853,0.14848153,0.18264467,0.14811642,0.15036958
1991-08-02 18:00:00,364530,19.46118,20.125744,0.06247311,0.0938763,0.04848502,0.049114775
1991-08-03 18:00:00,364554,19.876783,20.484737,0.17343289,0.18111007,0.12648672,0.12621513
1991-08-04 18:00:00,364578,18.828945,19.497131,0.12551554,0.16094276,0.2400851,0.2440049
1991-08-05 18:00:00,364602,17.506456,17.969593,0.42692128,0.43867582,0.1002403,0.098306924
1991-08-06 18:00:00,364626,17.380423,18.076769,0.60370195,0.6094953,0.14104804,0.13945304
1991-08-07 18:00:00,364650,15.983832,16.278101,0.15296942,0.15012611,0.073390484,0.07226134
1991-08-08 18:00:00,364674,18.157505,18.737206,0.12065901,0.1987058,0.13018091,0.12983376
1991-08-09 18:00:00,364698,18.835375,19.364937,0.7503464,0.7717592,0.3761618,0.3780004
1991-08-10 18:00:00,364722,19.35067,20.317984,0.6262271,0.5734358,0.396813,0.3953905
1991-08-11 18:00:00,364746,17.101652,17.561594,0.5835352,0.6638818,0.5373078,0.54494953
1991-08-12 18:00:00,364770,16.358416,16.879402,0.06800184,0.17428634,0.13108169,0.13189165
1991-08-13 18:00:00,364794,17.536955,18.104979,0.07378648,0.1688144,0.14497887,0.14684038
1991-08-14 18:00:00,364818,18.496168,19.278246,0.04335433,0.05186875,0.09020481,0.09178913
1991-08-15 18:00:00,364842,18.79618,19.401186,0.6192967,0.7239082,0.43131906,0.43361142
1991-08-16 18:00:00,364866,17.02587,17.82497,0.37762493,0.31570792,0.34220877,0.34374288
1991-08-17 18:00:00,364890,16.094843,16.53509,0.58345383,0.48391512,0.3818693,0.37968194
1991-08-18 18:00:00,364914,16.24937,16.668724,0.09429849,0.19237773,0.06691995,0.06681002
1991-08-19 18:00:00,364938,17.84452,18.481577,0.37342834,0.3361195,0.26313525,0.26378664
1991-08-20 18:00:00,364962,18.72136,19.525478,0.13312301,0.18224914,0.24797975,0.25129876
1991-08-21 18:00:00,364986,20.956665,21.620499,0.42782366,0.41240835,0.21365373,0.21304882
1991-08-22 18:00:00,365010,18.094307,18.216408,0.5740538,0.6463251,0.16554993,0.16393606
1991-08-23 18:00:00,365034,14.849979,15.038638,0.87554425,0.8543679,0.260597,0.25346765
1991-08-24 18:00:00,365058,17.839212,18.392742,0.074677564,0.10658202,0.07430866,0.07493864
1991-08-25 18:00:00,365082,18.777925,19.553013,0.054646097,0.061074853,0.05198891,0.052300695
1991-08-26 18:00:00,365106,19.717405,20.413124,0.038376346,0.09596202,0.06116501,0.06128801
1991-08-27 18:00:00,365130,18.327494,19.475298,0.081948854,0.07574781,0.03479045,0.03428965
1991-08-28 18:00:00,365154,18.364712,18.702986,0.30377313,0.29011804,0.073673554,0.0741157
1991-08-29 18:00:00,365178,18.912682,19.131927,0.25707448,0.2842834,0.06926605,0.069455266
1991-08-30 18:00:00,365202,19.619493,20.18933,0.3905518,0.33193687,0.0967569,0.09414676
1991-08-31 18:00:00,365226,20.450237,21.227398,0.6260386,0.6070268,0.1319367,0.13204415
1991-09-01 18:00:00,365250,19.977276,20.889091,0.19620512,0.30585557,0.0406473,0.039825503
1991-09-02 18:00:00,365274,19.081427,20.031221,0.20646298,0.21701185,0.09822654,0.09693147
1991-09-03 18:00:00,365298,18.570923,19.295769,0.3204653,0.31082305,0.06589046,0.06543963
1991-09-04 18:00:00,365322,19.179552,19.597446,0.3737937,0.35319734,0.07584209,0.075938195
1991-09-05 18:00:00,365346,18.393175,19.334467,0.29386678,0.4236335,0.10573245,0.1056075
1991-09-06 18:00:00,365370,15.923522,16.25806,0.26596716,0.2953063,0.037050135,0.036708355
1991-09-07 18:00:00,365394,16.342356,16.686195,0.050452176,0.06644101,0.03319324,0.033762302
1991-09-08 18:00:00,365418,16.977282,17.67154,0.03857289,0.041787263,0.026359063,0.026275357
1991-09-09 18:00:00,365442,17.91054,18.288515,0.117149934,0.10812466,0.048583318,0.04809482
1991-09-10 18:00:00,365466,17.073076,17.939163,0.11072232,0.1422005,0.11827667,0.12035369
1991-09-11 18:00:00,365490,13.13319,13.210879,0.38085532,0.32001632,0.07576803,0.07444389
1991-09-12 18:00:00,365514,14.995027,15.251082,0.13653186,0.16320904,0.10999583,0.1111534
1991-09-13 18:00:00,365538,18.332533,18.640509,0.4529582,0.50123924,0.47719294,0.48169836
1991-09-14 18:00:00,365562,17.795225,18.297113,0.8011824,0.85908157,0.56283295,0.5639696
1991-09-15 18:00:00,365586,15.533716,15.864816,0.038005766,0.06439982,0.038520817,0.038337257
1991-09-16 18:00:00,365610,17.282759,17.681154,0.9156487,0.9421294,0.7165635,0.7158955
1991-09-17 18:00:00,365634,16.558641,16.903635,0.3129985,0.3693629,0.28712407,0.29015797
1991-09-18 18:00:00,365658,14.553674,14.850949,0.3227758,0.414525,0.46222067,0.46983343
1991-09-19 18:00:00,365682,13.584133,13.643703,0.17481196,0.27637702,0.2738697,0.27957118
1991-09-20 18:00:00,365706,14.215259,14.341459,0.12008209,0.14316493,0.23794945,0.24203296
1991-09-21 18:00:00,365730,17.431486,18.236435,0.9130001,0.92858046,0.6656811,0.66456026
1991-09-22 18:00:00,365754,13.029446,13.34204,0.9027145,0.9205175,0.7669554,0.7698322
1991-09-23 18:00:00,365778,16.856392,17.395597,0.9235275,0.9299616,0.7515893,0.7519975
1991-09-24 18:00:00,365802,12.773144,12.898928,0.8632918,0.8995987,0.6959101,0.7008425
1991-09-25 18:00:00,365826,12.67872,12.954165,0.014168984,0.01780202,0.017385777,0.017242273
1991-09-26 18:00:00,365850,10.71955,10.875,0.12347249,0.18240912,0.059077978,0.05849932
1991-09-27 18:00:00,365874,9.992563,9.9706745,0.056062013,0.11692021,0.075632125,0.07616708
1991-09-28 18:00:00,365898,11.583779,11.782766,0.8718959,0.88018763,0.6012874,0.60030794
1991-09-29 18:00:00,365922,10.655238,10.834721,0.33916992,0.5086426,0.20867227,0.2056672
1991-09-30 18:00:00,365946,10.678185,10.788073,0.25321552,0.25803939,0.23538966,0.23833786
1991-10-01 18:00:00,365970,11.631817,11.804356,0.96443325,0.9701881,0.9100544,0.9102183
1991-10-02 18:00:00,365994,12.887381,13.072233,0.4655094,0.41985434,0.48344976,0.48840347
1991-10-03 18:00:00,366018,11.42461,11.606303,0.6926079,0.7509875,0.5978615,0.6049754
